ITTER107,Territory,TIPO_DATO_VIOLENZA,Data type,TIPOAUT,Perpetrator,TIPOVIOLENZA,Type of violence,CITTADINANZA,Citizenship,CONDIZIONE_DICH4,Labour and professional status,TIME,Select time,Value,Flag Codes,Flags
ITG1,Sicilia,W16_70_CP_LT,women aged 16-70 years who have suffered violence lifetime (% of partnered women 16-70 years),CURR_P,current partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,2.5,,
ITG1,Sicilia,W16_70_CP_LT,women aged 16-70 years who have suffered violence lifetime (% of partnered women 16-70 years),CURR_P,current partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.1,,
ITG1,Sicilia,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,2.2,,
ITG1,Sicilia,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,1.3,,
ITG1,Sicilia,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,1.1,,
ITG1,Sicilia,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0,,
ITG1,Sicilia,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,17.5,,
ITG1,Sicilia,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,16.2,,
ITG1,Sicilia,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,7.2,,
ITG1,Sicilia,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,3.2,,
ITG1,Sicilia,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,6.6,,
ITG1,Sicilia,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,5.6,,
ITG1,Sicilia,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,3.7,,
ITG1,Sicilia,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,1.6,,
ITG2,Sardegna,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,29.2,,
ITG2,Sardegna,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,17.8,,
ITG2,Sardegna,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,19.7,,
ITG2,Sardegna,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,5.3,,
ITG2,Sardegna,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),NOP,man non-partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,23.5,,
ITG2,Sardegna,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),NOP,man non-partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,11.6,,
ITG2,Sardegna,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),NOP,man non-partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,16.6,,
ITG2,Sardegna,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),NOP,man non-partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,2.7,,
ITG2,Sardegna,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,10,,
ITG2,Sardegna,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,6.6,,
ITG2,Sardegna,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,5.2,,
ITG2,Sardegna,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.7,,
ITG2,Sardegna,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),NOP,man non-partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,7.6,,
ITG2,Sardegna,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),NOP,man non-partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,4.3,,
ITG2,Sardegna,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),NOP,man non-partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,4.3,,
ITG2,Sardegna,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),NOP,man non-partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.4,,
ITG2,Sardegna,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,4.2,,
ITG2,Sardegna,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,2.1,,
ITG2,Sardegna,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,2.6,,
ITG2,Sardegna,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.4,,
ITG2,Sardegna,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,2.6,,
ITG2,Sardegna,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,0.6,,
ITG2,Sardegna,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,2,,
ITG2,Sardegna,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.4,,
ITG2,Sardegna,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,12.5,,
ITG2,Sardegna,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,9.2,,
ITG2,Sardegna,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,5.7,,
ITG2,Sardegna,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,2.8,,
ITG2,Sardegna,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,4.4,,
ITG2,Sardegna,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,3.3,,
ITG2,Sardegna,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,1.4,,
ITG2,Sardegna,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.3,,
ITG2,Sardegna,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,2.1,,
ITG2,Sardegna,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,1.5,,
ITG2,Sardegna,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,0.7,,
ITG2,Sardegna,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0,,
ITG2,Sardegna,W16_70_CP_LT,women aged 16-70 years who have suffered violence lifetime (% of partnered women 16-70 years),CURR_P,current partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,5.3,,
ITG2,Sardegna,W16_70_CP_LT,women aged 16-70 years who have suffered violence lifetime (% of partnered women 16-70 years),CURR_P,current partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,3.7,,
ITG2,Sardegna,W16_70_CP_LT,women aged 16-70 years who have suffered violence lifetime (% of partnered women 16-70 years),CURR_P,current partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,2.3,,
ITG2,Sardegna,W16_70_CP_LT,women aged 16-70 years who have suffered violence lifetime (% of partnered women 16-70 years),CURR_P,current partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.7,,
ITG2,Sardegna,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,3.5,,
ITG2,Sardegna,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,2.6,,
ITG2,Sardegna,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,1.2,,
ITG2,Sardegna,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.1,,
ITG2,Sardegna,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,16.8,,
ITG2,Sardegna,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,12.8,,
ITG2,Sardegna,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,7.5,,
ITG2,Sardegna,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,4.4,,
ITG2,Sardegna,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,3.1,,
ITG2,Sardegna,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,2.5,,
ITG2,Sardegna,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,1,,
ITG2,Sardegna,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.4,,
IT,Italy,W16_70_CP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of partnered women 16-70 years),CURR_P,current partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,1.6,,
IT,Italy,W16_70_CP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of partnered women 16-70 years),CURR_P,current partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,1.2,,
IT,Italy,W16_70_CP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of partnered women 16-70 years),CURR_P,current partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,0.7,,
IT,Italy,W16_70_CP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of partnered women 16-70 years),CURR_P,current partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.2,,
IT,Italy,W16_70_FP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years with a former partner),EX_P,former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,1.3,,
IT,Italy,W16_70_FP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years with a former partner),EX_P,former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,1.2,,
IT,Italy,W16_70_FP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years with a former partner),EX_P,former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,0.3,,
IT,Italy,W16_70_FP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years with a former partner),EX_P,former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.1,,
IT,Italy,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHSEX,physical or sexual,TOTAL,total,RET,retired,2014,2014,24.8,,
