FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,SEX,Sex (DESC),AGE,Age (DESC),EDU_LEV_HIGHEST,Highest level of education attained,,Time (TIME_PERIOD),Observation,OBS_STATUS,Observation status
Q,Quarterly,IT,Italy,EMP_R,Employment rate,9,Total,Y15-89,15-89 years,11,'Tertiary (university, doctoral and specialization courses)',2021-Q3,46.967462,,
Q,Quarterly,IT,Italy,EMP_R,Employment rate,9,Total,Y15-89,15-89 years,11,'Tertiary (university, doctoral and specialization courses)',2021-Q4,54.698338,,
Q,Quarterly,IT,Italy,EMP_R,Employment rate,9,Total,Y15-89,15-89 years,11,'Tertiary (university, doctoral and specialization courses)',2022-Q1,54.569906,,
Q,Quarterly,IT,Italy,EMP_R,Employment rate,9,Total,Y15-89,15-89 years,11,'Tertiary (university, doctoral and specialization courses)',2022-Q2,58.364618,,
Q,Quarterly,IT,Italy,EMP_R,Employment rate,9,Total,Y15-89,15-89 years,11,'Tertiary (university, doctoral and specialization courses)',2022-Q3,49.609621,,
Q,Quarterly,IT,Italy,EMP_R,Employment rate,9,Total,Y15-89,15-89 years,11,'Tertiary (university, doctoral and specialization courses)',2022-Q4,55.5678,,
Q,Quarterly,IT,Italy,EMP_R,Employment rate,9,Total,Y15-89,15-89 years,11,'Tertiary (university, doctoral and specialization courses)',2023-Q1,60.095857,,
Q,Quarterly,IT,Italy,EMP_R,Employment rate,9,Total,Y15-89,15-89 years,11,'Tertiary (university, doctoral and specialization courses)',2023-Q2,53.703114,,
Q,Quarterly,IT,Italy,EMP_R,Employment rate,9,Total,Y15-89,15-89 years,99,Total, primary and lower secondary school certificate',2021-Q2,22.052816,,
Q,Quarterly,IT,Italy,EMP_R,Employment rate,9,Total,Y15-89,15-89 years,99,Total, primary and lower secondary school certificate',2021-Q3,25.335911,,
Q,Quarterly,IT,Italy,EMP_R,Employment rate,9,Total,Y15-89,15-89 years,99,Total, primary and lower secondary school certificate',2021-Q4,24.153837,,
Q,Quarterly,IT,Italy,EMP_R,Employment rate,9,Total,Y15-89,15-89 years,99,Total, primary and lower secondary school certificate',2022-Q1,23.490022,,
Q,Quarterly,IT,Italy,EMP_R,Employment rate,9,Total,Y15-89,15-89 years,99,Total, primary and lower secondary school certificate',2022-Q2,23.671006,,
Q,Quarterly,IT,Italy,EMP_R,Employment rate,9,Total,Y15-89,15-89 years,99,Total, primary and lower secondary school certificate',2022-Q3,24.761655,,
Q,Quarterly,IT,Italy,EMP_R,Employment rate,9,Total,Y15-89,15-89 years,99,Total, primary and lower secondary school certificate',2022-Q4,22.015956,,
Q,Quarterly,IT,Italy,EMP_R,Employment rate,9,Total,Y15-89,15-89 years,99,Total, primary and lower secondary school certificate',2023-Q1,23.836883,,
Q,Quarterly,IT,Italy,EMP_R,Employment rate,9,Total,Y15-89,15-89 years,99,Total, primary and lower secondary school certificate',2023-Q2,23.06609,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-24,15-24 years,99,Total, doctoral and specialization courses)',2021-Q2,66.324649,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-24,15-24 years,99,Total, doctoral and specialization courses)',2021-Q3,60.797534,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-24,15-24 years,99,Total, doctoral and specialization courses)',2021-Q4,68.894847,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-24,15-24 years,99,Total, doctoral and specialization courses)',2022-Q1,70.192345,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-24,15-24 years,99,Total, doctoral and specialization courses)',2022-Q2,70.219186,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-24,15-24 years,99,Total, doctoral and specialization courses)',2022-Q3,62.229652,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-24,15-24 years,99,Total, doctoral and specialization courses)',2022-Q4,70.172834,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-24,15-24 years,99,Total, doctoral and specialization courses)',2023-Q1,70.817917,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-24,15-24 years,99,Total, doctoral and specialization courses)',2023-Q2,68.802902,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,13,'No educational degree, primary and lower secondary school certificate',2021-Q2,66.381486,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,13,'No educational degree, primary and lower secondary school certificate',2021-Q3,68.932042,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,13,'No educational degree, primary and lower secondary school certificate',2021-Q4,67.17563,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,13,'No educational degree, primary and lower secondary school certificate',2022-Q1,68.670412,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,13,'No educational degree, primary and lower secondary school certificate',2022-Q2,69.36086,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,13,'No educational degree, primary and lower secondary school certificate',2022-Q3,70.612866,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,13,'No educational degree, primary and lower secondary school certificate',2022-Q4,69.224981,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,13,'No educational degree, primary and lower secondary school certificate',2023-Q1,69.340878,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,13,'No educational degree, primary and lower secondary school certificate',2023-Q2,72.684528,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,7,Upper and post secondary, doctoral and specialization courses)',2021-Q2,90.509123,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,7,Upper and post secondary, doctoral and specialization courses)',2021-Q3,85.87734,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,7,Upper and post secondary, doctoral and specialization courses)',2021-Q4,88.689966,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,7,Upper and post secondary, doctoral and specialization courses)',2022-Q1,89.83713,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,7,Upper and post secondary, doctoral and specialization courses)',2022-Q2,90.595663,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,7,Upper and post secondary, doctoral and specialization courses)',2022-Q3,87.445377,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,7,Upper and post secondary, doctoral and specialization courses)',2022-Q4,89.725536,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,7,Upper and post secondary, doctoral and specialization courses)',2023-Q1,91.873199,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,7,Upper and post secondary, doctoral and specialization courses)',2023-Q2,92.718748,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,11,'Tertiary (university, primary and lower secondary school certificate',2021-Q2,50.418152,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,11,'Tertiary (university, primary and lower secondary school certificate',2021-Q3,52.361495,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,11,'Tertiary (university, primary and lower secondary school certificate',2021-Q4,54.260731,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,11,'Tertiary (university, primary and lower secondary school certificate',2022-Q1,53.820795,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,11,'Tertiary (university, primary and lower secondary school certificate',2022-Q2,54.224279,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,11,'Tertiary (university, primary and lower secondary school certificate',2022-Q3,54.726697,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,11,'Tertiary (university, primary and lower secondary school certificate',2022-Q4,54.177013,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,11,'Tertiary (university, primary and lower secondary school certificate',2023-Q1,52.76329,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,11,'Tertiary (university, primary and lower secondary school certificate',2023-Q2,55.969702,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,99,Total, doctoral and specialization courses)',2021-Q2,86.35566,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,99,Total, doctoral and specialization courses)',2021-Q3,85.668116,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,99,Total, doctoral and specialization courses)',2021-Q4,85.379412,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,99,Total, doctoral and specialization courses)',2022-Q1,85.722138,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,99,Total, doctoral and specialization courses)',2022-Q2,84.613495,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,99,Total, doctoral and specialization courses)',2022-Q3,87.472269,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,99,Total, doctoral and specialization courses)',2022-Q4,86.277759,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,99,Total, doctoral and specialization courses)',2023-Q1,84.83164,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y18-29,18-29 years,99,Total, doctoral and specialization courses)',2023-Q2,85.127475,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,13,'No educational degree, primary and lower secondary school certificate',2021-Q2,55.850383,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,13,'No educational degree, primary and lower secondary school certificate',2021-Q3,58.543072,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,13,'No educational degree, primary and lower secondary school certificate',2021-Q4,59.047982,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,13,'No educational degree, primary and lower secondary school certificate',2022-Q1,59.62843,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,13,'No educational degree, primary and lower secondary school certificate',2022-Q2,59.601876,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,13,'No educational degree, primary and lower secondary school certificate',2022-Q3,60.875433,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,13,'No educational degree, primary and lower secondary school certificate',2022-Q4,59.340027,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,13,'No educational degree, primary and lower secondary school certificate',2023-Q1,59.389685,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,13,'No educational degree, primary and lower secondary school certificate',2023-Q2,61.553819,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,7,Upper and post secondary, doctoral and specialization courses)',2021-Q2,82.62611,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,7,Upper and post secondary, doctoral and specialization courses)',2021-Q3,78.813797,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,7,Upper and post secondary, doctoral and specialization courses)',2021-Q4,82.152397,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,7,Upper and post secondary, doctoral and specialization courses)',2022-Q1,82.758228,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,7,Upper and post secondary, doctoral and specialization courses)',2022-Q2,82.627654,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,7,Upper and post secondary, doctoral and specialization courses)',2022-Q3,79.850877,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,7,Upper and post secondary, doctoral and specialization courses)',2022-Q4,82.971188,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,7,Upper and post secondary, doctoral and specialization courses)',2023-Q1,83.632848,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,7,Upper and post secondary, doctoral and specialization courses)',2023-Q2,83.379962,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,11,'Tertiary (university, primary and lower secondary school certificate',2021-Q2,46.086694,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,11,'Tertiary (university, primary and lower secondary school certificate',2021-Q3,48.516175,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,11,'Tertiary (university, primary and lower secondary school certificate',2021-Q4,48.584654,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,11,'Tertiary (university, primary and lower secondary school certificate',2022-Q1,48.714911,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,11,'Tertiary (university, primary and lower secondary school certificate',2022-Q2,48.969867,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,11,'Tertiary (university, primary and lower secondary school certificate',2022-Q3,50.234817,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,11,'Tertiary (university, primary and lower secondary school certificate',2022-Q4,48.452148,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,11,'Tertiary (university, primary and lower secondary school certificate',2023-Q1,48.205378,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,11,'Tertiary (university, primary and lower secondary school certificate',2023-Q2,49.858345,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,99,Total, doctoral and specialization courses)',2021-Q2,82.62611,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,99,Total, doctoral and specialization courses)',2021-Q3,78.797362,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,99,Total, doctoral and specialization courses)',2021-Q4,82.116539,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,99,Total, doctoral and specialization courses)',2022-Q1,82.758228,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,99,Total, doctoral and specialization courses)',2022-Q2,82.627654,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,99,Total, doctoral and specialization courses)',2022-Q3,79.850877,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,99,Total, doctoral and specialization courses)',2022-Q4,82.971188,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,99,Total, doctoral and specialization courses)',2023-Q1,83.637495,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-29,15-29 years,99,Total, doctoral and specialization courses)',2023-Q2,83.353438,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y25-34,25-34 years,99,Total, primary and lower secondary school certificate',2021-Q2,36.518769,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y25-34,25-34 years,99,Total, primary and lower secondary school certificate',2021-Q3,38.218981,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y25-34,25-34 years,99,Total, primary and lower secondary school certificate',2021-Q4,38.665691,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y25-34,25-34 years,99,Total, primary and lower secondary school certificate',2022-Q1,38.633893,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y25-34,25-34 years,99,Total, primary and lower secondary school certificate',2022-Q2,39.050054,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y25-34,25-34 years,99,Total, primary and lower secondary school certificate',2022-Q3,39.325033,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y25-34,25-34 years,99,Total, primary and lower secondary school certificate',2022-Q4,38.749957,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y25-34,25-34 years,99,Total, primary and lower secondary school certificate',2023-Q1,38.916421,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y25-34,25-34 years,99,Total, primary and lower secondary school certificate',2023-Q2,39.843377,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-34,15-34 years,13,'No educational degree, doctoral and specialization courses)',2021-Q2,76.291768,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-34,15-34 years,13,'No educational degree, doctoral and specialization courses)',2021-Q3,72.749975,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-34,15-34 years,13,'No educational degree, doctoral and specialization courses)',2021-Q4,76.131727,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-34,15-34 years,13,'No educational degree, doctoral and specialization courses)',2022-Q1,76.829139,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-34,15-34 years,13,'No educational degree, doctoral and specialization courses)',2022-Q2,76.871402,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-34,15-34 years,13,'No educational degree, doctoral and specialization courses)',2022-Q3,74.241388,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-34,15-34 years,13,'No educational degree, doctoral and specialization courses)',2022-Q4,76.742429,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-34,15-34 years,13,'No educational degree, doctoral and specialization courses)',2023-Q1,77.660456,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-34,15-34 years,13,'No educational degree, doctoral and specialization courses)',2023-Q2,77.578413,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-34,15-34 years,7,Upper and post secondary, primary and lower secondary school certificate',2021-Q2,28.091822,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-34,15-34 years,7,Upper and post secondary, primary and lower secondary school certificate',2021-Q3,29.488268,,
Q,Quarterly,ITCD,Nord,EMP_R,Employment rate,1,Males,Y15-34,15-34 years,7,Upper and post secondary, primary and lower secondary school certificate',2021-Q4,29.781019,,
